,Código del Set,Nombre del Set,Fecha de Lanzamiento,Año de Lanzamiento,PVP $,Precio como Nuevo $,Precio como Usado $,Valoración de Usuarios,Porcentaje como nuevo,Porcentaje como usado
593,75266,Sith Troopers Battle Pack,1 Jan 2020 - 31 Jul 2021 (1y 6m 29d),2020,14.99,20.196,12.881000000000002,✭✭✭✭✩ 3.7 743 ratings 11 reviews Brickset review,34.73,-14.07
594,75267,Mandalorian Battle Pack,1 Jan 2020 - 31 Dec 2021 (1y 11m 29d),2020,14.99,21.89,16.423000000000002,✭✭✭✭✩ 4.1 1507 ratings 16 reviews Brickset review,46.03,9.56
595,75268,Snowspeeder,1 Jan 2020 - 31 Jul 2021 (1y 6m 29d),2020,19.99,25.19,15.521,✭✭✭✭✩ 3.3 194 ratings 1 review Brickset review,26.01,-22.36
596,75269,Duel on Mustafar ,1 Jan 2020 - 31 Jul 2021 (1y 6m 29d),2020,19.99,44.88,31.504000000000005,✭✭✭✭✩ 3.8 638 ratings 9 reviews Brickset review,124.51,57.6
597,75270,Obi-Wan's Hut,1 Jan 2020 - 31 Dec 2021 (1y 11m 29d),2020,29.99,37.367000000000004,29.722,✭✭✭✭✩ 3.9 731 ratings 4 reviews Brickset review,24.6,-0.89
598,75271,Luke Skywalker's Landspeeder,1 Jan 2020 - 31 Dec 2021 (1y 11m 29d),2020,29.99,41.008,30.448,✭✭✭✭✩ 3.8 496 ratings 5 reviews Brickset review,36.74,1.53
599,75272,Sith TIE Fighter,1 Jan 2020 - 31 Jul 2021 (1y 6m 29d),2020,79.99,60.79700000000001,46.057,✭✭✭✭✩ 3.7 287 ratings 5 reviews Brickset review,-23.99,-42.42
600,75273,Poe Dameron's X-wing Fighter,1 Jan 2020 - 31 Dec 2021 (1y 11m 29d),2020,89.99,87.97800000000001,58.641000000000005,✭✭✭✭✩ 4.2 329 ratings 2 reviews Brickset review,-2.24,-34.84
601,75274,TIE Fighter Pilot Helmet,19 Apr 2020 - 31 Dec 2021 (1y 8m 12d),2020,59.99,228.30500000000004,184.261,✭✭✭✭✭ 4.3 377 ratings 5 reviews Brickset review,280.57,207.15
602,75275,A-wing Starfighter,1 May 2020 - 31 Dec 2021 (1y 8m),2020,199.99,261.976,190.98200000000003,✭✭✭✭✩ 4.2 346 ratings 1 review Brickset review,30.99,-4.5
603,75276,Stormtrooper Helmet,19 Apr 2020 - 31 Dec 2021 (1y 8m 12d),2020,59.99,144.49600000000004,95.799,✭✭✭✭✩ 4.2 428 ratings 3 reviews Brickset review,140.87,59.69
604,75277,Boba Fett Helmet,19 Apr 2020 - 31 Dec 2022 (2y 8m 12d),2020,59.99,79.28800000000001,51.986000000000004,✭✭✭✭✭ 4.3 600 ratings 10 reviews Brickset review,32.17,-13.34
605,75278,D-O,19 Apr 2020 - 31 Jul 2021 (1y 3m 11d),2020,69.99,68.178,52.173,✭✭✭✭✩ 4.0 196 ratings 1 review Brickset review,-2.59,-25.46
606,75279,LEGO Star Wars Advent Calendar,1 Sep 2020 - 31 Dec 2020 (3m 29d),2020,39.99,52.514,22.957000000000004,✭✭✭✭✩ 3.9 315 ratings 1 review,31.32,-42.59
607,75280,501st Legion Clone Troopers,1 Aug 2020 - 31 Dec 2022 (2y 4m 29d),2020,29.99,36.069,31.009000000000004,✭✭✭✭✭ 4.4 1430 ratings 18 reviews Brickset review,20.27,3.4
608,75281,Anakin's Jedi Interceptor,1 Aug 2020 - 31 Dec 2021 (1y 4m 30d),2020,29.99,67.71600000000001,49.511,✭✭✭✭✩ 4.0 403 ratings 8 reviews Brickset review,125.8,65.09
609,75283,Armored Assault Tank (AAT),1 Aug 2020 - 31 Dec 2022 (2y 4m 29d),2020,39.99,51.64500000000001,39.34700000000001,✭✭✭✭✩ 3.9 844 ratings 10 reviews Brickset review,29.14,-1.61
610,75284,Knights of Ren Transport Ship,1 Aug 2020 - 31 Dec 2021 (1y 4m 30d),2020,69.99,65.14200000000001,44.561,✭✭✭✭✩ 3.5 222 ratings 4 reviews Brickset review,-6.93,-36.33
611,75286,General Grievous's Starfighter,1 Aug 2020 - 31 Dec 2021 (1y 4m 30d),2020,79.99,140.71200000000002,94.97400000000002,✭✭✭✭✩ 3.7 277 ratings 6 reviews Brickset review,75.91,18.73
612,75288,AT-AT,1 Aug 2020 - 31 Dec 2023 (3y 4m 29d),2020,169.99,169.15800000000002,135.157,✭✭✭✭✭ 4.4 758 ratings 8 reviews Brickset review,-0.49,-20.49
613,75290,Mos Eisley Cantina,1 Oct 2020 - 31 Dec 2024 (4y 2m 30d),2020,399.99,384.05400000000003,338.206,✭✭✭✭✭ 4.5 660 ratings 5 reviews Brickset review,-3.98,-15.45
614,75291,Death Star Final Duel,1 Aug 2020 - 31 Dec 2021 (1y 4m 30d),2020,99.99,109.516,86.724,✭✭✭✭✩ 4.2 221 ratings 1 review Brickset review,9.53,-13.27
615,75292,The Razor Crest,1 Sep 2020 - 31 Dec 2023 (3y 3m 28d),2020,139.99,130.735,95.381,✭✭✭✭✭ 4.3 973 ratings 11 reviews Brickset review,-6.61,-31.87
