,Código del Set,Nombre del Set,Fecha de Lanzamiento,Año de Lanzamiento,PVP $,Precio como Nuevo $,Precio como Usado $,Valoración de Usuarios,Porcentaje como nuevo,Porcentaje como usado
90,76073,Mighty Micros: Wolverine vs. Magneto,1 Jan 2017 - 31 Dec 2017 (11m 29d),2017,9.99,23.133000000000003,10.043000000000001,✭✭✭✭✩ 3.7 144 ratings 2 reviews,131.56,0.53
91,76076,Captain America Jet Pursuit,1 Jan 2017 - 31 Jul 2018 (1y 6m 28d),2017,19.99,56.133,21.175,✭✭✭✭✩ 3.5 186 ratings 2 reviews Brickset review,180.81,5.93
92,76077,Iron Man: Detroit Steel Strikes,1 Jan 2017 - 31 Dec 2018 (1y 11m 28d),2017,29.99,66.88,42.647000000000006,✭✭✭✭✩ 3.9 289 ratings 2 reviews,123.01,42.2
93,76078,Hulk vs. Red Hulk,1 Jan 2017 - 31 Dec 2018 (1y 11m 28d),2017,59.99,162.03000000000003,122.49600000000001,✭✭✭✭✩ 3.3 120 ratings 2 reviews,170.1,104.19
94,76079,Ravager Attack,1 Mar 2017 - 31 Dec 2017 (10m),2017,19.99,40.348000000000006,25.377000000000002,✭✭✭✭✩ 3.6 312 ratings 2 reviews,101.84,26.95
95,76080,Ayesha's Revenge,1 Mar 2017 - 31 Dec 2017 (10m),2017,29.99,67.98,63.75600000000001,✭✭✭✭✩ 3.9 354 ratings 3 reviews,126.68,112.59
96,76081,The Milano vs. The Abilisk,1 Mar 2017 - 31 Dec 2017 (10m),2017,49.99,143.51700000000002,102.047,✭✭✭✭✩ 4.0 314 ratings 1 review Brickset review,187.09,104.13
97,76082,ATM Heist Battle,1 Jun 2017 - 31 Dec 2018 (1y 6m 30d),2017,19.99,34.749,18.568,✭✭✭✭✩ 3.6 267 ratings 1 review Brickset review,73.83,-7.11
98,76083,Beware the Vulture,1 Jun 2017 - 31 Dec 2018 (1y 6m 30d),2017,39.99,68.013,43.94500000000001,✭✭✭✭✩ 4.1 356 ratings 4 reviews Brickset review,70.08,9.89
99,76084,The Ultimate Battle for Asgard,1 Jun 2017 - 31 Jul 2018 (1y 1m 29d),2017,49.99,86.13000000000001,71.093,✭✭✭✭✩ 3.8 250 ratings 2 reviews Brickset review,72.29,42.21
100,76088,Thor vs. Hulk: Arena Clash,1 Jun 2017 - 31 Jul 2018 (1y 1m 29d),2017,59.99,129.50300000000001,93.962,✭✭✭✭✩ 3.7 201 ratings 2 reviews Brickset review,115.87,56.63
101,76089,Mighty Micros: Scarlet Spider vs. Sandman,1 Jan 2018 - 31 Dec 2018 (11m 29d),2018,9.99,14.190000000000001,15.312000000000001,✭✭✭✭✩ 3.5 75 ratings 1 review,42.04,53.27
102,76090,Mighty Micros: Star-Lord vs. Nebula,1 Jan 2018 - 31 Dec 2018 (11m 29d),2018,9.99,13.629000000000001,9.724,✭✭✭✭✩ 3.5 92 ratings 1 review Brickset review,36.43,-2.66
103,76091,Mighty Micros: Thor vs. Loki,1 Jan 2018 - 31 Dec 2018 (11m 29d),2018,9.99,17.743000000000002,7.656000000000001,✭✭✭✭✩ 3.5 80 ratings 2 reviews,77.61,-23.36
104,76099,Rhino Face-Off by the Mine,1 Jan 2018 - 31 Dec 2018 (11m 29d),2018,19.99,34.045,15.312000000000001,✭✭✭✭✩ 3.7 327 ratings 5 reviews Brickset review,70.31,-23.4
105,76100,Royal Talon Fighter Attack,1 Jan 2018 - 31 Dec 2018 (11m 29d),2018,29.99,55.363,39.6,✭✭✭✭✩ 4.0 278 ratings 4 reviews,84.6,32.04
106,76101,Outrider Dropship Attack,3 Mar 2018 - 31 Jul 2019 (1y 4m 28d),2018,14.99,16.72,10.186,✭✭✭✭✩ 3.6 584 ratings 13 reviews Brickset review,11.54,-32.05
107,76102,Thor's Weapon Quest,3 Mar 2018 - 31 Jul 2019 (1y 4m 28d),2018,19.99,47.553,20.163,✭✭✭✭✩ 3.9 705 ratings 13 reviews Brickset review,137.88,0.87
108,76103,Corvus Glaive Thresher Attack,3 Mar 2018 - 31 Dec 2018 (9m 29d),2018,39.99,106.293,44.902,✭✭✭✭✩ 3.6 321 ratings 3 reviews Brickset review,165.8,12.28
109,76104,The Hulkbuster Smash-Up,3 Mar 2018 - 31 Dec 2019 (1y 9m 28d),2018,29.99,49.819,22.671000000000003,✭✭✭✭✩ 4.0 576 ratings 7 reviews Brickset review,66.12,-24.4
110,76105,The Hulkbuster: Ultron Edition,3 Mar 2018 - 31 Dec 2019 (1y 9m 28d),2018,119.99,164.23000000000002,108.29500000000002,✭✭✭✭✩ 4.2 258 ratings 1 review Brickset review,36.87,-9.75
111,76107,Thanos: Ultimate Battle,3 Mar 2018 - 31 Dec 2019 (1y 9m 28d),2018,69.99,94.66600000000001,56.342000000000006,✭✭✭✭✩ 4.2 583 ratings 6 reviews Brickset review,35.26,-19.5
112,76108,Sanctum Sanctorum Showdown,3 Mar 2018 - 31 Dec 2019 (1y 9m 28d),2018,99.99,196.46,126.29100000000001,✭✭✭✭✭ 4.4 552 ratings 6 reviews,96.48,26.3
113,76109,Quantum Realm Explorers,1 Jun 2018 - 31 Dec 2019 (1y 6m 30d),2018,19.99,36.586,28.776000000000003,✭✭✭✭✩ 3.9 396 ratings 8 reviews Brickset review,83.02,43.95
114,76113,Spider-Man Bike Rescue,Año no disponible,2019,19.99,59.609,11.451,✭✭✭✭✩ 3.5 199 ratings 7 reviews Brickset review,198.19,-42.72
115,76114,Spider-Man's Spider Crawler,Año no disponible,2019,39.99,107.921,76.01,✭✭✭✭✩ 3.8 177 ratings 2 reviews Brickset review,169.87,90.07
116,76115,Spider Mech vs. Venom,Año no disponible,2019,49.99,103.543,26.081000000000003,✭✭✭✭✩ 4.0 181 ratings 3 reviews Brickset review,107.13,-47.83
117,76123,Captain America: Outriders Attack,1 Apr 2019 - 31 Dec 2020 (1y 9m),2019,19.99,22.880000000000003,11.011000000000001,✭✭✭✩✩ 3.0 291 ratings 3 reviews Brickset review,14.46,-44.92
118,76124,War Machine Buster,1 Apr 2019 - 31 Dec 2020 (1y 9m),2019,34.99,50.62200000000001,29.392,✭✭✭✭✩ 3.8 318 ratings 1 review Brickset review,44.68,-16.0
119,76125,Iron Man Hall of Armor,1 Apr 2019 - 31 Dec 2021 (2y 9m),2019,59.99,51.57900000000001,42.108000000000004,✭✭✭✭✩ 4.1 503 ratings 3 reviews Brickset review,-14.02,-29.81
120,76126,Avengers Ultimate Quinjet,1 Apr 2019 - 31 Dec 2020 (1y 9m),2019,79.99,87.47200000000001,71.39000000000001,✭✭✭✭✩ 4.1 282 ratings 3 reviews,9.35,-10.75
121,76127,Captain Marvel and The Skrull Attack,1 Jan 2019 - 31 Dec 2020 (1y 11m 29d),2019,29.99,38.291000000000004,22.429000000000002,✭✭✭✭✩ 3.6 245 ratings 5 reviews Brickset review,27.68,-25.21
122,76128,Molten Man Battle,22 Apr 2019 - 31 Dec 2020 (1y 8m 10d),2019,29.99,49.555,25.894000000000002,✭✭✭✭✩ 3.9 273 ratings 6 reviews Brickset review,65.24,-13.66
123,76129,Hydro-Man Attack,22 Apr 2019 - 31 Dec 2019 (8m 9d),2019,39.99,41.481,20.405,✭✭✭✭✩ 4.1 299 ratings 4 reviews,3.73,-48.97
124,76130,Stark Jet and the Drone Attack,22 Apr 2019 - 31 Dec 2020 (1y 8m 10d),2019,69.99,65.505,39.765,✭✭✭✭✩ 3.7 159 ratings,-6.41,-43.18
125,76131,Avengers Compound Battle,1 Apr 2019 - 31 Dec 2020 (1y 9m),2019,99.99,86.19600000000001,91.72900000000001,✭✭✭✭✩ 3.5 240 ratings 1 review,-13.8,-8.26
126,76133,Spider-Man Car Chase,Año no disponible,2019,9.99,11.649000000000001,2.244,✭✭✭✭✩ 3.4 115 ratings 2 reviews Brickset review,16.61,-77.54
127,76134,Spider-Man: Doc Ock Diamond Heist,Año no disponible,2019,29.99,42.218,8.25,✭✭✭✭✩ 3.4 29 ratings Brickset review,40.77,-72.49
128,76140,Iron Man Mech,1 Jan 2020 - 31 Dec 2021 (1y 11m 29d),2020,9.99,15.686000000000002,7.656000000000001,✭✭✭✭✩ 3.5 252 ratings 2 reviews Brickset review,57.02,-23.36
129,76141,Thanos Mech,1 Jan 2020 - 31 Jul 2021 (1y 6m 29d),2020,9.99,14.399000000000001,6.930000000000001,✭✭✭✭✩ 3.7 243 ratings 4 reviews Brickset review,44.13,-30.63
130,76142,Avengers Speeder Bike Attack,1 Jan 2020 - 31 Dec 2020 (11m 30d),2020,19.99,28.259000000000004,18.029000000000003,✭✭✭✭✩ 3.4 112 ratings 2 reviews Brickset review,41.37,-9.81
131,76143,Avengers Truck Take-down,1 Jan 2020 - 31 Jul 2021 (1y 6m 29d),2020,39.99,37.059,30.613,✭✭✭✭✩ 3.5 94 ratings 3 reviews,-7.33,-23.45
132,76144,Avengers Hulk Helicopter Rescue,1 Dec 2019 - 31 Dec 2020 (1y 1m),2019,59.99,67.628,56.529,✭✭✭✭✩ 3.4 152 ratings 1 review Brickset review,12.73,-5.77
133,76145,Eternals' Aerial Assault,1 Oct 2021 - 31 Dec 2022 (1y 2m 29d),2021,9.99,6.721000000000001,6.116,✭✭✭✭✩ 3.3 160 ratings 1 review Brickset review,-32.72,-38.78
134,76146,Spider-Man Mech,1 Jan 2020 - 31 Dec 2021 (1y 11m 29d),2020,9.99,23.991,8.404,✭✭✭✭✩ 3.6 131 ratings 2 reviews,140.15,-15.88
135,76147,Vulture's Trucker Robbery,1 Jan 2020 - 31 Dec 2020 (11m 30d),2020,19.99,14.993000000000002,10.406000000000002,✭✭✭✩✩ 3.0 30 ratings,-25.0,-47.94
136,76148,Spider-Man vs. Doc Ock,1 Jan 2020 - 31 Dec 2020 (11m 30d),2020,19.99,48.785000000000004,24.783000000000005,✭✭✭✩✩ 3.1 57 ratings,144.05,23.98
137,76149,The Menace of Mysterio,1 Jan 2020 - 31 Dec 2020 (11m 30d),2020,29.99,27.093,6.006,✭✭✭✩✩ 3.2 36 ratings,-9.66,-79.97
138,76150,Spiderjet vs. Venom Mech,1 Jan 2020 - 31 Jul 2021 (1y 6m 29d),2020,29.99,52.448,39.42400000000001,✭✭✭✭✩ 3.4 85 ratings,74.88,31.46
139,76151,Venomosaurus Ambush,1 Jun 2020 - 31 Dec 2021 (1y 6m 30d),2020,79.99,87.054,45.54,✭✭✭✭✩ 3.9 52 ratings,8.83,-43.07
140,76152,Avengers Wrath of Loki,1 Jun 2020 - 31 Dec 2021 (1y 6m 30d),2020,59.99,63.89900000000001,46.244,✭✭✭✩✩ 3.2 25 ratings,6.52,-22.91
141,76153,Avengers Helicarrier,1 Jun 2020 - 31 Dec 2021 (1y 6m 30d),2020,119.99,148.09300000000002,100.07800000000002,✭✭✭✭✩ 4.0 82 ratings,23.42,-16.59
142,76154,Deviant Ambush!,1 Oct 2021 - 31 Dec 2022 (1y 2m 29d),2021,24.99,14.058,11.154000000000002,✭✭✭✭✩ 3.6 127 ratings Brickset review,-43.75,-55.37
143,76155,In Arishem's Shadow,1 Oct 2021 - 31 Dec 2022 (1y 2m 29d),2021,59.99,33.198,24.497,✭✭✭✭✩ 3.8 142 ratings 1 review Brickset review,-44.66,-59.16
144,76156,Rise of the Domo,1 Oct 2021 - 31 Dec 2022 (1y 2m 29d),2021,89.99,81.389,39.31400000000001,✭✭✭✭✩ 4.0 119 ratings Brickset review,-9.56,-56.31
145,76162,Black Widow's Helicopter Chase,1 Mar 2020 - 31 Dec 2021 (1y 10m),2020,29.99,53.72400000000001,22.022000000000002,✭✭✭✭✩ 3.7 149 ratings 1 review,79.14,-26.57
146,76163,Venom Crawler,1 Mar 2020 - 31 Dec 2021 (1y 10m),2020,29.99,49.30200000000001,18.744,✭✭✭✭✩ 3.8 57 ratings,64.39,-37.5
147,76164,Iron Man Hulkbuster versus A.I.M. Agent,1 Aug 2020 - 31 Dec 2021 (1y 4m 30d),2020,39.99,47.79500000000001,35.024,✭✭✭✭✩ 3.6 85 ratings 1 review Brickset review,19.52,-12.42
148,76165,Iron Man Helmet,1 Aug 2020 - 31 Dec 2021 (1y 4m 30d),2020,59.99,122.66100000000002,78.309,✭✭✭✭✩ 3.9 165 ratings 1 review Brickset review,104.47,30.54
149,76166,Avengers Tower Battle,1 Aug 2020 - 31 Dec 2021 (1y 4m 30d),2020,89.99,115.61,91.146,✭✭✭✭✭ 4.3 198 ratings 1 review,28.47,1.28
150,76167,Iron Man Armory,1 Aug 2020 - 31 Dec 2021 (1y 4m 30d),2020,29.99,50.457,35.09,✭✭✭✭✩ 3.8 156 ratings 1 review Brickset review,68.25,17.01
151,76168,Captain America Mech Armor,1 Jan 2021 - 31 Dec 2021 (11m 29d),2021,9.99,19.8,10.417000000000002,✭✭✭✭✩ 3.6 146 ratings 2 reviews Brickset review,98.2,4.27
152,76169,Thor Mech Armor,1 Jan 2021 - 31 Dec 2021 (11m 29d),2021,9.99,14.982000000000001,7.183000000000001,✭✭✭✭✩ 3.5 128 ratings 1 review Brickset review,49.97,-28.1
153,76170,Iron Man vs. Thanos,1 Mar 2021 - 31 Dec 2021 (10m),2021,19.99,19.668,16.324,✭✭✭✭✩ 3.5 22 ratings Brickset review,-1.61,-18.34
154,76171,Miles Morales Mech Armor,1 Jan 2021 - 31 Dec 2021 (11m 29d),2021,9.99,16.885,9.02,✭✭✭✭✩ 3.5 171 ratings 1 review Brickset review,69.02,-9.71
155,76172,Spider-Man and Sandman Showdown,1 Jan 2021 - 31 Dec 2021 (11m 29d),2021,9.99,15.763000000000002,3.861,✭✭✭✭✩ 3.4 50 ratings 2 reviews Brickset review,57.79,-61.35
156,76173,Spider-Man and Ghost Rider vs. Carnage,1 Jan 2021 - 31 Dec 2021 (11m 29d),2021,19.99,28.248,18.172,✭✭✭✭✩ 4.0 177 ratings 5 reviews Brickset review,41.31,-9.09
157,76174,Spider-Man's Monster Truck vs. Mysterio,1 Jan 2021 - 31 Dec 2021 (11m 29d),2021,39.99,45.760000000000005,36.652,✭✭✭✭✩ 3.4 62 ratings Brickset review,14.43,-8.35
158,76175,Attack on the Spider Lair,1 Mar 2021 - 31 Dec 2022 (1y 10m),2021,69.99,70.10300000000001,40.645,✭✭✭✭✩ 3.8 69 ratings 1 review Brickset review,0.16,-41.93
159,76176,Escape from The Ten Rings,26 Apr 2021 - 31 Dec 2022 (1y 8m 5d),2021,29.99,18.348000000000003,10.208,✭✭✭✩✩ 3.1 78 ratings,-38.82,-65.96
160,76177,Battle at the Ancient Village,26 Apr 2021 - 31 Dec 2022 (1y 8m 5d),2021,39.99,30.888,20.405,✭✭✭✭✩ 3.8 126 ratings 1 review,-22.76,-48.97
161,76178,Daily Bugle,1 Jun 2021 - {t.b.a},2021,349.99,,,✭✭✭✭✭ 4.5 472 ratings 5 reviews Brickset review,,
162,76184,Spider-Man vs. Mysterio's Drone Attack,1 Oct 2021 - 31 Dec 2022 (1y 2m 29d),2021,19.99,18.062000000000005,17.512,✭✭✭✩✩ 3.0 80 ratings,-9.64,-12.4
163,76185,Spider-Man at the Sanctum Workshop,1 Oct 2021 - 31 Dec 2022 (1y 2m 29d),2021,39.99,40.392,22.682000000000002,✭✭✭✭✩ 3.7 162 ratings 3 reviews,1.01,-43.28
164,76186,Black Panther Dragon Flyer,1 Jun 2021 - 31 Dec 2022 (1y 6m 30d),2021,19.99,15.565000000000001,9.823,✭✭✭✭✩ 3.8 181 ratings 1 review Brickset review,-22.14,-50.86
165,76187,Venom,26 Apr 2021 - 31 Dec 2023 (2y 8m 5d),2021,69.99,64.46000000000001,34.507000000000005,✭✭✭✭✭ 4.3 90 ratings 2 reviews Brickset review,-7.9,-50.7
166,76189,Captain America and Hydra Face-Off,1 Jun 2021 - 31 Dec 2022 (1y 6m 30d),2021,9.99,9.295,3.8280000000000003,✭✭✭✩✩ 3.1 91 ratings Brickset review,-6.96,-61.68
167,76190,Iron Man: Iron Monger Mayhem,1 Jun 2021 - 31 Dec 2022 (1y 6m 30d),2021,39.99,34.991,31.097,✭✭✭✭✩ 3.8 182 ratings 2 reviews Brickset review,-12.5,-22.24
168,76191,Infinity Gauntlet,1 Jun 2021 - {t.b.a},2021,79.99,,,✭✭✭✭✭ 4.3 258 ratings 5 reviews Brickset review,,
169,76192,Avengers: Endgame Final Battle,1 Jun 2021 - 31 Dec 2022 (1y 6m 30d),2021,69.99,62.458000000000006,47.96000000000001,✭✭✭✭✩ 3.9 182 ratings 1 review Brickset review,-10.76,-31.48
170,76193,The Guardians' Ship,1 Jun 2021 - 31 Dec 2023 (2y 6m 29d),2021,159.99,144.507,103.147,✭✭✭✭✭ 4.6 354 ratings 6 reviews Brickset review,-9.68,-35.53
171,76194,Tony Stark's Sakaarian Iron Man,1 Aug 2021 - 31 Dec 2022 (1y 4m 30d),2021,34.99,28.072000000000003,20.405,✭✭✭✭✩ 3.6 111 ratings Brickset review,-19.77,-41.68
172,76195,Spider-Man's Drone Duel,1 Oct 2021 - 31 Dec 2022 (1y 2m 29d),2021,19.99,18.480000000000004,12.243000000000002,✭✭✭✭✩ 3.4 142 ratings Brickset review,-7.55,-38.75
173,76196,The Avengers Advent Calendar,1 Sep 2021 - 31 Dec 2021 (3m 29d),2021,39.99,36.905,27.379,✭✭✭✭✩ 3.8 125 ratings,-7.71,-31.54
174,76198,Spider-Man & Doctor Octopus Mech Battle,26 Apr 2021 - 31 Dec 2022 (1y 8m 5d),2021,19.99,29.480000000000004,28.578000000000003,✭✭✭✭✩ 3.3 45 ratings Brickset review,47.47,42.96
175,76199,Carnage,1 May 2021 - 31 Dec 2022 (1y 8m),2021,59.99,84.16100000000002,57.992000000000004,✭✭✭✭✩ 4.0 60 ratings Brickset review,40.29,-3.33
176,76200,Bro Thor's New Asgard,1 Aug 2021 - 31 Dec 2022 (1y 4m 30d),2021,29.99,28.853,20.823,✭✭✭✭✩ 4.2 271 ratings 2 reviews Brickset review,-3.79,-30.57
177,76201,Captain Carter & The Hydra Stomper,1 Aug 2021 - 31 Dec 2022 (1y 4m 30d),2021,29.99,26.323,18.37,✭✭✭✭✩ 3.6 100 ratings Brickset review,-12.23,-38.75
178,76202,Wolverine Mech Armor,1 Apr 2022 - 31 Dec 2022 (9m),2022,9.99,9.845,5.588000000000001,✭✭✭✭✩ 3.7 222 ratings 2 reviews Brickset review,-1.45,-44.06
179,76203,Iron Man Mech Armor,1 Apr 2022 - 31 Dec 2022 (9m),2022,9.99,12.980000000000002,6.281000000000001,✭✭✭✭✩ 3.3 101 ratings Brickset review,29.93,-37.13
180,76204,Black Panther Mech Armor,1 Apr 2022 - 31 Dec 2022 (9m),2022,9.99,10.417000000000002,6.094,✭✭✭✭✩ 3.4 114 ratings Brickset review,4.27,-39.0
181,76205,Gargantos Showdown,1 Jan 2022 - 31 Dec 2022 (11m 29d),2022,29.99,22.506000000000004,13.772,✭✭✭✭✩ 4.0 252 ratings 1 review Brickset review,-24.95,-54.08
182,76206,Iron Man Figure,1 Jan 2022 - 31 Dec 2023 (1y 11m 28d),2022,39.99,31.834000000000003,20.372,✭✭✭✭✩ 3.6 55 ratings Brickset review,-20.4,-49.06
183,76207,Attack on New Asgard,26 Apr 2022 - 31 Dec 2023 (1y 8m 5d),2022,19.99,14.366000000000001,4.961,✭✭✭✩✩ 3.0 80 ratings 1 review,-28.13,-75.18
184,76208,The Goat Boat,26 Apr 2022 - 31 Dec 2023 (1y 8m 5d),2022,59.99,38.951,30.712000000000003,✭✭✭✭✩ 4.1 179 ratings 1 review Brickset review,-35.07,-48.8
185,76209,Thor's Hammer,1 Mar 2022 - 31 Dec 2023 (1y 10m),2022,99.99,157.036,132.80300000000003,✭✭✭✭✭ 4.4 94 ratings 3 reviews Brickset review,57.05,32.82
186,76210,Hulkbuster,4 Nov 2022 - 31 Dec 2024 (2y 1m 27d),2022,549.99,,,✭✭✭✭✩ 3.6 21 ratings Brickset review,,
187,76211,Shuri's Sunbird,1 Oct 2022 - 31 Dec 2023 (1y 2m 29d),2022,49.99,23.298000000000002,15.312000000000001,✭✭✭✭✩ 3.6 70 ratings,-53.39,-69.37
188,76212,Shuri's Lab,1 Oct 2022 - 31 Dec 2023 (1y 2m 29d),2022,9.99,7.348,,✭✭✭✩✩ 3.2 66 ratings,-26.45,
189,76213,King Namor's Throne Room,1 Oct 2022 - 31 Dec 2023 (1y 2m 29d),2022,34.99,15.312000000000001,11.462000000000002,✭✭✭✭✩ 3.7 95 ratings Brickset review,-56.24,-67.24
190,76214,Black Panther: War on the Water,1 Oct 2022 - 31 Dec 2023 (1y 2m 29d),2022,89.99,34.111000000000004,51.029,✭✭✭✭✩ 3.5 66 ratings Brickset review,-62.09,-43.29
191,76215,Black Panther,1 Oct 2022 - 31 Dec 2023 (1y 2m 29d),2022,349.99,203.76400000000004,167.02400000000003,✭✭✭✭✩ 3.6 21 ratings Brickset review,-41.78,-52.28
192,76216,Iron Man Armory,1 Jun 2022 - 31 Dec 2023 (1y 6m 30d),2022,89.99,64.02000000000001,45.925000000000004,✭✭✭✭✩ 3.6 111 ratings 1 review,-28.86,-48.97
193,76217,I am Groot,1 Jun 2022 - 31 Dec 2024 (2y 7m),2022,54.99,,,✭✭✭✭✩ 4.1 158 ratings 2 reviews Brickset review,,
194,76218,Sanctum Sanctorum,1 Aug 2022 - {t.b.a},2022,249.99,205.78800000000004,173.47,✭✭✭✭✭ 4.5 305 ratings 3 reviews,-17.68,-30.61
195,76219,Spider-Man & Green Goblin Mech Battle,1 Apr 2022 - 31 Dec 2022 (9m),2022,19.99,28.875000000000004,25.509000000000004,Brickset review,44.45,27.61
196,76223,Nano Gauntlet,1 Aug 2022 - {t.b.a},2022,69.99,,,✭✭✭✭✩ 4.2 66 ratings Brickset review,,
197,76225,Miles Morales Figure,1 Sep 2022 - 31 Dec 2023 (1y 3m 29d),2022,24.99,21.472,16.907,Brickset review,-14.08,-32.34
198,76226,Spider-Man Figure,1 Sep 2022 - 31 Dec 2024 (2y 3m 30d),2022,24.99,,,✭✭✭✭✩ 3.9 21 ratings Brickset review,,
199,76230,Venom Figure,1 Sep 2022 - 31 Dec 2023 (1y 3m 29d),2022,24.99,26.224,21.736000000000004,✭✭✭✭✩ 4.0 25 ratings Brickset review,4.94,-13.02
200,76231,Guardians of the Galaxy Advent Calendar,1 Sep 2022 - 31 Dec 2022 (3m 29d),2022,44.99,30.701000000000004,18.524,✭✭✭✭✩ 3.6 122 ratings 1 review,-31.76,-58.83
201,76232,The Hoopty,1 Oct 2023 - 31 Dec 2024 (1y 3m),2023,89.99,,,✭✭✭✭✩ 3.3 20 ratings Brickset review,,
202,76237,Sanctuary II: Endgame Battle,1 Oct 2021 - 31 Dec 2022 (1y 2m 29d),2021,39.99,43.384,23.573,✭✭✭✭✩ 3.5 80 ratings 1 review,8.49,-41.05
203,76241,Hulk Mech Armor,1 Jan 2023 - 31 Dec 2024 (1y 11m 29d),2023,14.99,,,✭✭✭✭✩ 3.4 62 ratings,,
204,76242,Thanos Mech Armor,1 Jan 2023 - 31 Dec 2023 (11m 29d),2023,14.99,13.629000000000001,7.546000000000001,✭✭✭✭✩ 3.4 54 ratings 2 reviews,-9.08,-49.66
205,76243,Rocket Mech Armor,1 Jan 2023 - 31 Dec 2024 (1y 11m 29d),2023,14.99,,,✭✭✭✭✩ 3.4 56 ratings,,
206,76244,Miles Morales vs. Morbius,1 Jan 2023 - 31 Dec 2024 (1y 11m 29d),2023,24.99,,,✭✭✭✭✩ 3.6 116 ratings 2 reviews Brickset review,,
207,76245,Ghost Rider Mech & Bike,1 Jan 2023 - 31 Dec 2024 (1y 11m 29d),2023,34.99,,,✭✭✭✭✩ 3.5 42 ratings Brickset review,,
208,76247,The Hulkbuster: The Battle of Wakanda,1 Jan 2023 - 31 Dec 2024 (1y 11m 29d),2023,49.99,,,✭✭✭✭✩ 4.0 84 ratings 1 review Brickset review,,
209,76248,The Avengers Quinjet,1 Jan 2023 - 31 Dec 2024 (1y 11m 29d),2023,99.99,,,✭✭✭✭✭ 4.3 146 ratings 1 review,,
210,76249,Venomized Groot,1 Aug 2023 - 31 Dec 2024 (1y 5m),2023,49.99,,,✭✭✭✭✩ 3.9 20 ratings,,
211,76250,Wolverine's Adamantium Claws,1 Aug 2023 - 31 Dec 2024 (1y 5m),2023,69.99,,,Brickset review,,
212,76251,Star-Lord's Helmet,1 Apr 2023 - 31 Dec 2024 (1y 9m),2023,79.99,,,✭✭✭✭✭ 4.4 28 ratings Brickset review,,
213,76253,Guardians of the Galaxy Headquarters,1 Apr 2023 - 31 Dec 2023 (9m),2023,9.99,7.084000000000001,7.2490000000000006,✭✭✭✭✩ 3.6 135 ratings 2 reviews Brickset review,-29.09,-27.44
214,76254,Baby Rocket's Ship,1 Apr 2023 - 31 Dec 2024 (1y 9m),2023,34.99,,,✭✭✭✭✩ 3.8 84 ratings Brickset review,,
215,76255,The New Guardians' Ship,1 Apr 2023 - 31 Dec 2023 (9m),2023,99.99,91.79500000000002,32.648,✭✭✭✭✩ 4.2 116 ratings 2 reviews,-8.2,-67.35
216,76256,Ant-Man Construction Figure,1 May 2023 - 31 Dec 2024 (1y 8m 1d),2023,29.99,,,✭✭✭✭✩ 3.7 34 ratings 1 review Brickset review,,
217,76257,Wolverine Construction Figure,1 Jun 2023 - 31 Dec 2024 (1y 7m),2023,32.99,,,Brickset review,,
218,76258,Captain America Construction Figure,1 Jun 2023 - 31 Dec 2024 (1y 7m),2023,32.99,,,Brickset review,,
219,76260,Black Widow & Captain America Motorcycles,1 Jun 2023 - 31 Dec 2024 (1y 7m),2023,15.99,,,✭✭✭✭✩ 3.6 47 ratings Brickset review,,
220,76261,Spider-Man Final Battle,1 Aug 2023 - {t.b.a},2023,109.99,,,✭✭✭✭✭ 4.3 131 ratings 1 review,,
221,76262,Captain America's Shield,1 Aug 2023 - 31 Dec 2024 (1y 5m),2023,199.99,,,✭✭✭✭✩ 3.8 21 ratings Brickset review,,
222,76263,Iron Man Hulkbuster vs. Thanos,1 Aug 2023 - 31 Dec 2024 (1y 5m),2023,26.99,,,Brickset review,,
223,76266,Endgame Final Battle,1 Aug 2023 - 31 Dec 2024 (1y 5m),2023,99.99,,,✭✭✭✭✩ 3.7 34 ratings 1 review,,
224,76267,Avengers Advent Calendar,1 Sep 2023 - 31 Dec 2023 (3m 29d),2023,44.99,27.797,24.497,✭✭✭✩✩ 3.0 57 ratings,-38.22,-45.55
225,76269,Avengers Tower,24 Nov 2023 - {t.b.a},2023,499.99,,,✭✭✭✭✭ 4.4 110 ratings 3 reviews Brickset review,,
226,76275,Motorcycle Chase: Spider-Man vs. Doc Ock,1 Jan 2024 - 31 Dec 2024 (11m 30d),2024,9.99,,,✭✭✭✭✩ 3.5 41 ratings Brickset review,,
227,76276,Venom Mech Armor vs. Miles Morales,1 Jan 2024 - {t.b.a},2024,14.99,,,✭✭✭✭✩ 3.8 32 ratings 2 reviews,,
228,76277,War Machine Mech Armor,1 Jan 2024 - {t.b.a},2024,14.99,,,✭✭✭✭✩ 4.0 54 ratings 1 review Brickset review,,
229,76278,Rocket's Warbird vs. Ronan,1 Jan 2024 - {t.b.a},2024,37.99,,,✭✭✭✭✩ 3.7 42 ratings Brickset review,,
230,76279,Spider-Man Race Car & Venom Green Goblin,1 Jan 2024 - {t.b.a},2024,34.99,,,,,
231,76280,Spider-Man vs. Sandman: Final Battle,1 Jan 2024 - {t.b.a},2024,37.99,,,✭✭✭✭✩ 3.9 90 ratings 3 reviews,,
