SetID,Number,Variant,YearFrom,Category,Theme,ThemeGroup,Subtheme,SetName,Image,ImageFilename,USRetailPrice,UKRetailPrice,CARetailPrice,DERetailPrice,USDateAdded,USDateRemoved,Pieces,Minifigs,PackagingType,Availability,USItemNumber,EUItemNumber,EAN,UPC,Width,Height,Depth,Weight,AgeMin,AgeMax,OwnCount,WantCount,InstructionsCount,AdditionalImageCount,Released,Rating,BrickLinkSoldPriceNew,BrickLinkSoldPriceUsed,Designers,LaunchDate,ExitDate,Own,Want,QtyOwned,QtyOwnedNew,QtyOwnedUsed,QtyWanted,WantedPriority,,Flag2,Flag3,Flag4,Flag5,Flag6,Flag7,Flag8,UserNotes
"32378","76404","1","2022","Normal","Harry Potter","Licensed","Seasonal","LEGO Harry Potter Advent Calendar","X","76404-1","44.99","29.99","59.99","34.99","02/08/2022 00:00:00","05/02/2023 00:00:00","334","8","Box","Retail","6378984","6378973","5702017152325","","38.2","26.2","7.1","","7","","5907","799","1","8","X","2","23.1300","17.0000","Atticus,Nick Vas,","01/09/2022 00:00:00","31/12/2022 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"32379","76405","1","2022","Normal","Harry Potter","Licensed","General","Hogwarts Express - Collectors' Edition","X","76405-1","499.99","429.99","619.99","499.99","11/08/2022 00:00:00","23/10/2024 00:00:00","5129","20","Box","LEGO exclusive","6378985","6378974","5702017152691","673419355544","52.3","48","21.8","","18","","3778","3238","29","14","X","0","416.1800","303.7700","","31/08/2022 00:00:00","31/12/2024 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"32380","76406","1","2022","Normal","Harry Potter","Licensed","Goblet of Fire","Hungarian Horntail Dragon","X","76406-1","49.99","44.99","64.99","49.99","07/05/2022 00:00:00","01/03/2024 00:00:00","671","1","Box","Retail","6385835","6385834","5702017189970","673419361811","38.2","26.2","5.7","","10","","6365","2157","2","7","X","0","53.0300","40.0700","Wes Talbott,","01/06/2022 00:00:00","31/12/2023 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"32381","76407","1","2022","Normal","Harry Potter","Licensed","Prisoner of Azkaban","The Shrieking Shack & Whomping Willow","X","76407-1","89.99","79.99","119.99","89.99","07/05/2022 00:00:00","26/10/2024 00:00:00","777","7","Box","Retail","6385837","6385836","5702017189987","673419361828","48","28.2","6.1","","9","","6026","2640","3","6","X","0","66.7500","52.8900","","01/06/2022 00:00:00","31/12/2024 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"32382","76408","1","2022","Normal","Harry Potter","Licensed","Order of the Phoenix","12 Grimmauld Place","X","76408-1","119.99","114.99","149.99","129.99","20/06/2022 00:00:00","05/02/2024 00:00:00","1083","9","Box","Retail","6385839","6385838","5702017189994","673419361835","48","37.8","7.1","","8","","6227","2950","2","6","X","0","144.4600","122.8400","George Gilliatt,","01/06/2022 00:00:00","31/12/2023 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"34395","76409","1","2023","Normal","Harry Potter","Licensed","House Banners","Gryffindor House Banner","X","76409-1","34.99","29.99","44.99","34.99","15/12/2022 00:00:00","01/03/2024 00:00:00","285","3","Box","Retail","6425993","6425992","5702017413136","673419375757","19.1","26.2","6.1","","9","","4314","1352","2","2","X","0","27.1400","17.8700","","01/03/2023 00:00:00","31/12/2023 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"34393","76410","1","2023","Normal","Harry Potter","Licensed","House Banners","Slytherin House Banner","X","76410-1","34.99","29.99","44.99","34.99","15/12/2022 00:00:00","01/03/2024 00:00:00","349","3","Box","Retail","6425995","6425994","5702017413143","673419375764","19.1","26.2","6.1","","9","","4309","1332","2","2","X","5","26.5000","","","01/03/2023 00:00:00","31/12/2023 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"34394","76411","1","2023","Normal","Harry Potter","Licensed","House Banners","Ravenclaw House Banner","X","76411-1","34.99","29.99","44.99","34.99","15/12/2022 00:00:00","01/03/2024 00:00:00","305","3","Box","Retail","6425997","6425996","5702017413150","673419375771","19.1","26.2","6.1","","9","","4241","1376","2","2","X","0","30.9300","19.5400","","01/03/2023 00:00:00","31/12/2023 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"34391","76412","1","2023","Normal","Harry Potter","Licensed","House Banners","Hufflepuff House Banner","X","76412-1","34.99","29.99","44.99","34.99","15/12/2022 00:00:00","01/03/2024 00:00:00","313","3","Box","Retail","6425999","6425998","5702017413167","673419375788","19.1","26.2","6.1","","9","","4159","1383","2","2","X","0","27.1900","17.8100","","01/03/2023 00:00:00","31/12/2023 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"34392","76413","1","2023","Normal","Harry Potter","Licensed","Deathly Hallows","Hogwarts: Room of Requirement","X","76413-1","49.99","44.99","64.99","49.99","15/12/2022 00:00:00","26/10/2024 00:00:00","587","5","Box","Retail","6426001","6426000","5702017413174","673419375795","26.2","38.2","7.1","","8","","5023","1707","3","2","X","0","43.1700","32.0100","","01/03/2023 00:00:00","31/12/2024 00:00:00","","","0","0","0","0","0","","","","","","","","",""
