SetID,Number,Variant,YearFrom,Category,Theme,ThemeGroup,Subtheme,SetName,Image,ImageFilename,USRetailPrice,UKRetailPrice,CARetailPrice,DERetailPrice,USDateAdded,USDateRemoved,Pieces,Minifigs,PackagingType,Availability,USItemNumber,EUItemNumber,EAN,UPC,Width,Height,Depth,Weight,AgeMin,AgeMax,OwnCount,WantCount,InstructionsCount,AdditionalImageCount,Released,Rating,BrickLinkSoldPriceNew,BrickLinkSoldPriceUsed,Designers,LaunchDate,ExitDate,Own,Want,QtyOwned,QtyOwnedNew,QtyOwnedUsed,QtyWanted,WantedPriority,,Flag2,Flag3,Flag4,Flag5,Flag6,Flag7,Flag8,UserNotes
"1394","3219","1","2003","Normal","Star Wars","Licensed","Mini Building Set","Mini TIE Fighter","X","3219-1","","","","","","","12","","Polybag","{Not specified}","4191793","4192706","5702014282230","673419020190","14","14","1","","","","3505","1709","1","0","X","18","24.3100","4.6300","","01/11/2002 00:00:00","31/12/2003 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"1469","3340","1","2000","Normal","Star Wars","Licensed","Minifig Pack","Star Wars #1 - Emperor Palpatine, Darth Maul and Darth Vader","X","3340-1","5","","","","","","32","3","Box","LEGO exclusive","","","","042884033408","","","","","","","1580","2625","0","0","X","20","163.9200","128.9300","","","","","","0","0","0","0","0","","","","","","","","",""
"1470","3341","1","2000","Normal","Star Wars","Licensed","Minifig Pack","Star Wars #2 - Luke Skywalker, Han Solo and Boba Fett","X","3341-1","5","","","","","","22","3","Box","LEGO exclusive","","","","042884033415","","","","","","","1566","2589","0","0","X","12","165.0000","102.1800","","","","","","0","0","0","0","0","","","","","","","","",""
"1471","3342","1","2000","Normal","Star Wars","Licensed","Minifig Pack","Star Wars #3 - Chewbacca and 2 Biker Scouts","X","3342-1","5","","","","","","22","3","Box","LEGO exclusive","","","","042884033422","","","","","","","1482","2366","0","0","X","18","78.1400","52.6700","","","","","","0","0","0","0","0","","","","","","","","",""
"1472","3343","1","2000","Normal","Star Wars","Licensed","Minifig Pack","Star Wars #4 - Battle Droid Commander and 2 Battle Droids","X","3343-1","5","","","","","","30","3","Box","LEGO exclusive","","","","042884033439","","","","","","","1475","2184","0","0","X","25","73.0300","39.1300","","","","","","0","0","0","0","0","","","","","","","","",""
"2136","4475","1","2003","Normal","Star Wars","Licensed","Episode VI","Jabba's Message","X","4475-1","7","5.99","","","","","44","3","Box","Retail","4186050","4184324","5702014259386","673419017169","14.4","14.4","3.9","","","","7089","3304","1","2","X","148","88.7500","45.4700","","01/01/2003 00:00:00","31/12/2003 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"2137","4476","1","2003","Normal","Star Wars","Licensed","Episode VI","Jabba's Prize","X","4476-1","7","5.99","","","","","40","2","Box","Retail","4186051","4184325","5702014259393","","14.4","14.4","3.9","","","","7218","3602","1","2","X","132","133.1000","60.7500","","01/01/2003 00:00:00","31/12/2003 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"2138","4477","1","2003","Normal","Star Wars","Licensed","Episode IV","T-16 Skyhopper ","X","4477-1","15","12.99","","18.99","","","98","1","Box","Retail","4186048","4184326","5702014259355","","19.2","19.2","4.8","","","","4735","2521","1","2","X","63","73.1000","27.9000","","01/01/2003 00:00:00","31/12/2003 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"2139","4478","1","2003","Normal","Star Wars","Licensed","Episode II","Geonosian Fighter","X","4478-1","20","19.99","","28.99","","","170","4","Box","Retail","4186052","4184327","5702014259409","","28.8","19.2","4.8","","","","5065","3301","1","2","X","133","173.2600","78.4400","","01/01/2003 00:00:00","31/12/2004 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"2140","4479","1","2003","Normal","Star Wars","Licensed","Episode V","TIE Bomber","X","4479-1","30","27.99","","39.99","","","230","1","Box","Retail","4186062","4184328","","673419017213","28.8","28.8","6","","","","5662","3835","1","2","X","100","176.7800","59.1600","","01/01/2003 00:00:00","01/04/2005 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"2141","4480","1","2003","Normal","Star Wars","Licensed","Episode VI","Jabba's Palace","X","4480-1","30","27.99","","39.99","","","231","6","Box","Retail","4186331","4184329","5702014261372","673419017572","28.8","28.8","7.2","","","","5169","3767","1","2","X","92","270.0000","164.8400","","01/01/2003 00:00:00","31/12/2004 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"2142","4481","1","2003","Normal","Star Wars","Licensed","Episode II","Hailfire Droid","X","4481-1","50","44.99","","","","","681","","Box","Retail","4186332","4184330","","673419017589","38.4","28.8","9.6","","","","2986","3525","1","4","X","71","290.0000","149.7100","","01/06/2003 00:00:00","31/12/2003 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"2143","4482","1","2003","Normal","Star Wars","Licensed","Episode II","AT-TE","X","4482-1","70","64.99","","94.99","","","658","4","Box","Retail","4186334","4184331","5702014261396","","48","38.4","7.2","","","","3454","3947","1","0","X","63","578.7900","238.3000","","01/01/2003 00:00:00","31/12/2004 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"2144","4483","1","2003","Normal","Star Wars","Licensed","Episode V","AT-AT","X","4483-1","100","89.99","","129.99","","","1064","4","Box","Retail","4186198","4184332","","673419017381","57.6","38.4","9.6","","","","4917","4737","1","4","X","224","415.1300","152.4100","Henrik Andersen,","01/06/2003 00:00:00","31/12/2004 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"2145","4484","1","2003","Normal","Star Wars","Licensed","Mini Building Set","X-wing Fighter & TIE Advanced","X","4484-1","4","3.99","","","","","76","","Blister pack","Retail","4186196","4184333","5702014260337","673419017374","11","14.4","4.4","","","","6848","1788","1","2","X","74","27.8600","9.8700","","01/01/2003 00:00:00","31/12/2003 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"2146","4485","1","2003","Normal","Star Wars","Licensed","Mini Building Set","Sebulba's Podracer & Anakin's Podracer","X","4485-1","4","3.99","","","","","72","","Blister pack","Retail","4186193","4184334","5702014260306","673419017367","11","14.4","4.4","","","","6716","1524","1","2","X","103","13.5100","6.5600","","01/01/2003 00:00:00","31/12/2003 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"2147","4486","1","2003","Normal","Star Wars","Licensed","Mini Building Set","AT-ST & Snowspeeder","X","4486-1","4","3.99","","","","","76","","Blister pack","Retail","4184335","4184335","5702014260290","673419017350","11","14.4","4.4","","","","6963","1838","1","2","X","86","21.7600","9.9800","","01/01/2003 00:00:00","31/12/2003 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"2148","4487","1","2003","Normal","Star Wars","Licensed","Mini Building Set","Jedi Starfighter & Slave I","X","4487-1","4","3.99","","","","","53","","Blister pack","Retail","4186190","4184336","5702014260283","673419017343","11","14.4","4.4","","","","6975","1707","1","2","X","83","31.7800","9.2200","","01/01/2003 00:00:00","31/12/2003 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"2149","4488","1","2003","Normal","Star Wars","Licensed","Mini Building Set","Millennium Falcon","X","4488-1","7","6.99","","","","","87","","Blister pack","Retail","4186187","4186347","","673419017336","14.4","14.4","4.4","","","","6620","2104","1","2","X","57","49.3400","17.2600","","01/06/2003 00:00:00","01/06/2004 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"2150","4489","1","2003","Normal","Star Wars","Licensed","Mini Building Set","AT-AT","X","4489-1","7","6.99","","","","","98","","Blister pack","Retail","4186186","4184338","","673419017329","14.4","14.4","4.4","","","","5871","1885","1","2","X","47","38.5200","13.4600","","01/06/2003 00:00:00","01/06/2004 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"2151","4490","1","2003","Normal","Star Wars","Licensed","Mini Building Set","Republic Gunship","X","4490-1","7","6.99","","","","","102","","Blister pack","Retail","4186185","4184339","","673419017312","14.4","14.4","4.4","","","","5413","1946","1","2","X","53","38.1000","17.1400","","01/06/2003 00:00:00","01/06/2004 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"2152","4491","1","2003","Normal","Star Wars","Licensed","Mini Building Set","MTT","X","4491-1","7","6.99","","","","","99","","Blister pack","Retail","4186184","4184340","5702014260245","673419017305","14.4","14.4","4.4","","","","5708","1660","1","2","X","65","21.8000","7.9200","","01/06/2003 00:00:00","01/06/2004 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"2153","4492","1","2004","Normal","Star Wars","Licensed","Mini Building Set","Star Destroyer","X","4492-1","7","6.99","","","","","87","","Blister pack","Retail","4218167","4208721","5702014365414","673419034043","14.4","14.4","4.4","","","","5590","2000","1","2","X","71","29.3700","11.7600","","01/01/2004 00:00:00","31/12/2004 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"2154","4493","1","2004","Normal","Star Wars","Licensed","Mini Building Set","Sith Infiltrator","X","4493-1","6.99","6.99","","","","","55","","Blister pack","Retail","4218168","4216162","5702014371187","673419034050","14.4","14.4","4.4","","","","3632","1694","1","2","X","18","20.3000","11.3400","","01/01/2004 00:00:00","31/12/2004 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"2155","4494","1","2004","Normal","Star Wars","Licensed","Mini Building Set","Imperial Shuttle","X","4494-1","7","6.99","","","","","82","","Blister pack","Retail","4218169","4216164","5702014365575","673419034067","14.4","14.4","4.4","","","","4947","1934","1","2","X","44","28.4400","10.4100","","01/01/2004 00:00:00","31/12/2004 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"2156","4495","1","2004","Normal","Star Wars","Licensed","Mini Building Set","AT-TE","X","4495-1","7","6.99","","","","","63","","Blister pack","Retail","4218170","4208722","5702014365582","673419034074","14.4","14.4","4.4","","","","3608","1845","1","2","X","35","33.4100","12.7200","","01/01/2004 00:00:00","31/12/2004 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"2160","4500","1","2004","Normal","Star Wars","Licensed","Episode V","Rebel Snowspeeder","X","4500-1","20","19.99","","29.99","","","214","3","Box","Retail","4255351","4208723","5702014364738","673419060141","28.8","19.2","6","0.28","","","7207","3050","1","4","X","196","200.0000","30.9800","Bjarke Lykke Madsen,","01/01/2004 00:00:00","31/12/2005 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"2161","4501","1","2004","Normal","Star Wars","Licensed","Episode IV","Mos Eisley Cantina","X","4501-1","30","27.99","","42.99","","","193","5","Box","Retail","4216113","4216113","5702014364745","673419033725","28.8","28.8","7.2","","","","5357","4215","1","4","X","146","215.3400","152.0900","","01/01/2004 00:00:00","31/12/2004 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"2162","4502","1","2004","Normal","Star Wars","Licensed","Episode V","X-wing Fighter","X","4502-1","50","49.99","","74.99","","","563","3","Box","Retail","4255355","","5702014362826","673419060165","38.4","28.8","7.2","0.74","","","6172","4407","1","3","X","197","284.6300","146.8300","","","","","","0","0","0","0","0","","","","","","","","",""
"2163","4504","1","2004","Normal","Star Wars","Licensed","Episode V","Millennium Falcon","X","4504-1","100","99.99","","","","","985","5","Box","Retail","4218176","4208724","5702014365902","673419034098","57.6","38.4","9.6","1.83","","","6151","3695","1","3","X","229","580.5900","138.8200","","01/06/2004 00:00:00","31/12/2005 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"5037","6205","1","2006","Normal","Star Wars","Licensed","Episode III","V-wing Fighter","X","6205-1","10","7.99","","","24/10/2007 00:00:00","22/04/2008 00:00:00","118","1","Box","Retail","4284992","4279454","5702014467675","673419078900","24","14.4","6","0.19","","","13086","2766","1","3","X","282","65.9100","23.5800","Hans Henrik Sidenius,","01/01/2006 00:00:00","31/12/2007 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"5034","6206","1","2006","Normal","Star Wars","Licensed","Episode VI","TIE Interceptor","X","6206-1","19.99","17.99","","","","","212","1","Box","Retail","4284994","4279458","5702014467682","673419078917","28.8","28.8","6","0.45","","","9767","3626","2","3","X","165","150.0000","35.0900","","01/01/2006 00:00:00","31/07/2007 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"5035","6207","1","2006","Normal","Star Wars","Licensed","Episode VI","A-wing Fighter","X","6207-1","16","9.99","","","","","194","2","Box","Retail","4284995","4279459","5702014467699","673419078924","28.8","19.2","6","0.36","","","7368","3042","2","3","X","165","74.6600","25.4200","Hans Henrik Sidenius,","01/01/2006 00:00:00","31/12/2006 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"5033","6208","1","2006","Normal","Star Wars","Licensed","Episode VI","B-wing Fighter","X","6208-1","34.99","24.99","","","24/10/2007 00:00:00","21/12/2007 00:00:00","435","2","Box","Retail","4284997","4279460","5702014467705","673419078931","38.4","28.8","6","0.78","","","8393","3370","2","5","X","129","161.8500","57.8100","","01/01/2006 00:00:00","31/07/2007 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"5038","6209","1","2006","Normal","Star Wars","Licensed","Episode V","Slave I","X","6209-1","49.99","39.99","","","24/10/2007 00:00:00","23/11/2007 00:00:00","537","4","Box","Retail","4284998","4279467","5702014467712","673419078948","48","28.8","6","1.03","8","12","7801","4092","2","4","X","250","345.5200","140.9300","","01/01/2006 00:00:00","31/07/2007 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"4765","6210","1","2006","Normal","Star Wars","Licensed","Episode VI","Jabba's Sail Barge","X","6210-1","74.99","59.99","","","24/10/2007 00:00:00","30/12/2007 00:00:00","781","8","Box","Retail","4284999","4279468","5702014467729","673419078955","48","38.4","7.2","1.45","","","7965","5847","2","6","X","126","562.9700","231.1300","Bjarke Lykke Madsen,","01/06/2006 00:00:00","31/12/2007 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"4766","6211","1","2006","Normal","Star Wars","Licensed","Episode IV","Imperial Star Destroyer","X","6211-1","99.99","79.99","","","24/10/2007 00:00:00","08/04/2008 00:00:00","1367","9","Box","{Not specified}","4285000","4279469","5702014467736","673419078979","65.2","38.4","9.6","2.45","9","14","9606","5505","4","5","X","180","412.4500","189.7700","","01/06/2006 00:00:00","31/12/2008 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"5508","6212","1","2006","Normal","Star Wars","Licensed","Episode V","X-wing Fighter","X","6212-1","49.99","45.99","79.99","","24/10/2007 00:00:00","07/09/2011 00:00:00","437","6","Box","Retail","4499460","4499251","5702014501034","673419092159","48","28.8","6","","","","12668","3650","2","3","X","240","123.9300","51.5400","Hans Henrik Sidenius,","01/09/2006 00:00:00","31/07/2011 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"3735","6963","1","2004","Normal","Star Wars","Licensed","Mini Building Set","X-wing Fighter","X","6963-1","","","","","","","41","","Polybag","Promotional","","","5702014399457","","","","","","","","1817","1779","0","0","X","5","29.9900","12.3600","","","","","","0","0","0","0","0","","","","","","","","",""
"3736","6964","1","2004","Normal","Star Wars","Licensed","Mini Building Set","Boba Fett's Slave I","X","6964-1","","","","","","","25","","Polybag","Promotional","","","5702014399464","","","","","","","","1509","1993","0","0","X","8","52.0700","18.0000","","","","","","0","0","0","0","0","","","","","","","","",""
"3737","6965","1","2004","Normal","Star Wars","Licensed","Mini Building Set","TIE Interceptor","X","6965-1","5","","","","","","32","","Polybag","Promotional","","","5702014399471","","","","","","","","1777","1940","0","0","X","44","29.9900","24.9900","","","","","","0","0","0","0","0","","","","","","","","",""
"4809","6966","1","2005","Normal","Star Wars","Licensed","Episode III","Mini Jedi Starfighter","X","6966-1","4.99","","","","","","38","","Polybag","Promotional","4273972","","","673419069946","14","14","2","0.03","7","","2917","1907","1","0","X","40","14.7100","5.9900","","01/02/2005 00:00:00","31/12/2005 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"4810","6967","1","2005","Normal","Star Wars","Licensed","Episode III","Mini ARC-170 Starfighter","X","6967-1","","","","","","","42","","Polybag","{Not specified}","4273973","","","","14","14","0","","7","","2386","1828","1","0","X","38","22.4000","4.9900","","01/02/2005 00:00:00","31/12/2005 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"6574","6968","1","2005","Normal","Star Wars","Licensed","Episode III","Wookiee Attack","X","6968-1","","","","","","","48","","{Not specified}","{Not specified}","","","","","","","","","","","307","1442","0","0","","4","","","","","","","","0","0","0","0","0","","","","","","","","",""
"3791","7101","1","1999","Normal","Star Wars","Licensed","Episode I","Lightsaber Duel","X","7101-1","6","","","","","","52","2","Box","Retail","1029362","1029362","","042884071011","14.4","9.6","4.8","","","","11513","3227","1","0","X","120","88.1200","37.9700","","01/04/1999 00:00:00","31/12/2000 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"3792","7103","1","2002","Normal","Star Wars","Licensed","Episode II","Jedi Duel","X","7103-1","10","8.99","","","","","82","2","Box","Retail","4162684","4162683","5702014151802","673419010269","19.2","14.4","4.8","","","","8627","3109","1","2","X","183","113.8300","45.4500","Henrik Andersen,","23/04/2002 00:00:00","31/12/2003 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"3793","7104","1","2000","Normal","Star Wars","Licensed","Episode VI","Desert Skiff","X","7104-1","6","","","","","","55","2","Box","Retail","1029632","1029632","5702012006449","042884071042","19.2","9.6","4.8","","","","8086","2513","1","0","X","93","72.6000","21.5400","","01/01/2000 00:00:00","31/12/2001 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"3794","7106","1","2001","Normal","Star Wars","Licensed","Episode IV","Droid Escape","X","7106-1","6","","","","","","45","2","Box","Retail","2304505","2304505","5702012012532","042884071066","19.2","9.6","6","","","","7093","2892","1","2","X","79","51.9100","23.5400","Henrik Andersen,","01/01/2001 00:00:00","31/12/2001 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"3795","7110","1","1999","Normal","Star Wars","Licensed","Episode IV","Landspeeder","X","7110-1","6","","","","","","49","2","Box","Retail","1025726","1025726","5702012002649","042884071103","14.4","9.6","4.8","","","","12993","2658","1","0","X","134","99.8600","27.0500","","22/02/1999 00:00:00","31/12/2000 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"3796","7111","1","1999","Normal","Star Wars","Licensed","Episode I","Droid Fighter","X","7111-1","6","","","","","","62","","Box","Retail","","","5702012003097","","14.4","9.6","6","","","","11188","2074","1","0","X","139","37.0800","9.8500","","17/05/1999 00:00:00","31/12/2000 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"3797","7113","1","2002","Normal","Star Wars","Licensed","Episode II","Tusken Raider Encounter","X","7113-1","10","8.99","","","","","93","3","Box","Retail","4162686","4162685","5702014151819","673419010276","19.2","14.4","4.8","","","","8918","3283","1","2","X","156","77.3400","29.8400","Hans Henrik Sidenius,","23/04/2002 00:00:00","31/12/2003 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"3798","7115","1","2000","Normal","Star Wars","Licensed","Episode I","Gungan Patrol","X","7115-1","10","","","","","","77","2","Box","Retail","1029633","1029633","5702012006456","042884071158","24","14.4","4.8","","","","7607","3180","1","0","X","74","91.6500","43.3500","","01/01/2000 00:00:00","31/12/2001 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"3799","7119","1","2002","Normal","Star Wars","Licensed","Episode V","Twin-Pod Cloud Car","X","7119-1","10","8.99","","","","","118","1","Box","Retail","4162665","4162663","5702014151741","673419010207","19.2","14.4","6","","","","8538","2592","1","2","X","92","55.6700","19.7000","","01/01/2002 00:00:00","31/12/2003 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"3800","7121","1","1999","Normal","Star Wars","Licensed","Episode I","Naboo Swamp","X","7121-1","10","","","","","","82","4","Box","Retail","1026387","1026387","5702012003103","042884071219","14.4","14.4","4.8","","","","10239","2809","1","0","X","88","98.1700","28.9700","","01/04/1999 00:00:00","31/12/2000 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"3801","7124","1","2000","Normal","Star Wars","Licensed","Episode I","Flash Speeder","X","7124-1","10","","","","","","106","1","Box","Retail","1029634","1029634","5702012006463","","19.2","14.4","4.8","","","","6825","2380","1","0","X","93","82.9100","23.6500","","01/01/2000 00:00:00","31/12/2001 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"3802","7126","1","2001","Normal","Star Wars","Licensed","Episode I","Battle Droid Carrier","X","7126-1","10","","","","","","133","7","Box","Retail","1033519","1033519","5702012012549","042884071264","19.2","14.4","4.8","","","","5270","3022","1","0","X","86","150.0000","33.9100","Henrik Andersen,","01/01/2001 00:00:00","31/12/2001 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"3803","7127","1","2001","Normal","Star Wars","Licensed","Episode VI","Imperial AT-ST","X","7127-1","10","8.99","","","","","107","1","Box","Retail","1033542","1033542","5702012012556","042884071271","14.4","19.2","4.8","","","","8931","2691","1","0","X","63","87.6900","25.6300","Henrik Andersen,","01/01/2001 00:00:00","31/12/2002 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"3804","7128","1","1999","Normal","Star Wars","Licensed","Episode VI","Speeder Bikes","X","7128-1","10","","","","","","93","3","Box","Retail","1026386","1026386","5702012002656","042884071288","14.4","14.4","4.8","","","","12419","3461","1","0","X","119","71.5800","28.8800","","01/03/1999 00:00:00","31/12/2000 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"3805","7130","1","1999","Normal","Star Wars","Licensed","Episode V","Snowspeeder","X","7130-1","20","","","","","","215","3","Box","Retail","1029359","1029359","5702012002663","042884071301","24","19.2","6","","","","10881","3236","1","0","X","98","132.4300","40.5400","","22/02/1999 00:00:00","31/12/2000 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"3806","7131","1","1999","Normal","Star Wars","Licensed","Episode I","Anakin's Podracer","X","7131-1","15","","","","","","136","3","Box","Retail","1026388","1026388","","042884071318","24","14.4","4.8","","","","8531","2671","1","0","X","40","107.2500","24.7400","","01/04/1999 00:00:00","31/12/2000 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"3807","7133","1","2002","Normal","Star Wars","Licensed","Episode II","Bounty Hunter Pursuit","X","7133-1","30","27.99","","","","","259","3","Box","Retail","4162690","4162689","5702014151826","673419010283","28.8","28.8","4.8","","","","7241","4354","1","3","X","78","396.0600","152.2100","Hans Henrik Sidenius,","23/04/2002 00:00:00","31/12/2003 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"3808","7134","1","2000","Normal","Star Wars","Licensed","Episode VI","A-wing Fighter","X","7134-1","15","","","","","","125","2","Box","Retail","1029655","1029655","5702012006470","042884071349","19.2","19.2","6","","","","7465","2272","1","0","X","44","85.1700","24.7100","","01/01/2000 00:00:00","31/12/2001 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"3809","7139","1","2002","Normal","Star Wars","Licensed","Episode VI","Ewok Attack","X","7139-1","13","10.99","","","","","121","4","Box","Retail","4162667","4162666","5702014151758","673419010214","19.2","19.2","4.8","","","","8008","3242","1","2","X","122","102.5600","32.8600","Hans Henrik Sidenius,","01/01/2002 00:00:00","31/12/2003 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"3810","7140","1","1999","Normal","Star Wars","Licensed","Episode IV","X-wing Fighter","X","7140-1","30","","","","","","266","4","Box","Retail","1026912","1026912","5702012002670","042884071400","33.6","24","6","","","","10508","2991","1","0","X","123","276.4300","54.1800","","22/02/1999 00:00:00","31/12/2001 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"3811","7141","1","1999","Normal","Star Wars","Licensed","Episode I","Naboo Fighter","X","7141-1","20","","","","","","179","4","Box","Retail","1026389","1026389","5702012003127","042884071417","24","19.2","6","","","","10394","2539","1","0","X","54","124.1900","36.2500","","01/04/1999 00:00:00","31/12/2001 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"3812","7142","1","2002","Normal","Star Wars","Licensed","Episode IV","X-wing Fighter","X","7142-1","30","","","","","","267","4","Box","Retail","","4193569","5702014285453","","33.6","24","6","","","","2239","2489","1","2","X","13","279.9900","70.0000","","01/10/2002 00:00:00","31/12/2002 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"3813","7143","1","2002","Normal","Star Wars","Licensed","Episode II","Jedi Starfighter","X","7143-1","20","17.99","","","","","138","1","Box","Retail","4162692","4162691","5702014151833","673419010290","28.8","19.2","4.8","","8","12","9460","2941","1","2","X","128","108.1000","36.7300","","18/03/2002 00:00:00","31/12/2003 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"3814","7144","1","2000","Normal","Star Wars","Licensed","Episode V","Slave I","X","7144-1","20","","","","","","166","1","Box","Retail","1029656","1029656","5702012006487","042884071448","19.2","28.8","6","","","","8850","2761","1","0","X","75","184.5000","73.2000","","01/01/2000 00:00:00","31/12/2001 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"3815","7146","1","2001","Normal","Star Wars","Licensed","Episode IV","TIE Fighter","X","7146-1","20","17.99","","","","","171","2","Box","Retail","1033562","1033562","5702012012563","042884071462","19.2","28.8","7.2","","","","8214","2777","1","0","X","68","103.5800","38.3700","Henrik Andersen,","01/01/2001 00:00:00","31/12/2002 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"3817","7150","1","1999","Normal","Star Wars","Licensed","Episode IV","TIE Fighter & Y-wing","X","7150-1","50","","","","","","409","3","Box","Retail","1029361","1029361","5702012002687","042884071509","43.2","28.8","6","","","","7787","2901","1","0","X","50","162.5000","80.2200","","22/02/1999 00:00:00","31/12/2000 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"3818","7151","1","1999","Normal","Star Wars","Licensed","Episode I","Sith Infiltrator","X","7151-1","30","","","","","","244","1","Box","Retail","1026390","1026390","5702012003134","","33.6","24","7.2","","","","7378","2505","1","0","X","48","148.5900","40.8700","","01/04/1999 00:00:00","31/12/2000 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"3819","7152","1","2002","Normal","Star Wars","Licensed","Episode IV","TIE Fighter & Y-wing","X","7152-1","50","","","","","","410","3","Box","Retail","","","","042884071516","43.2","28.8","6","","","","1562","2301","1","0","X","13","234.8600","136.1900","","01/10/2002 00:00:00","31/12/2002 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"3820","7153","1","2002","Normal","Star Wars","Licensed","Episode II","Jango Fett's Slave I","X","7153-1","50","44.99","","","","","369","2","Box","Retail","4162694","4162693","5702014151840","673419010306","28.8","38.4","7.2","","","","6827","4154","1","2","X","148","855.7600","357.7600","Henrik Andersen,","23/04/2002 00:00:00","31/12/2003 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"3821","7155","1","2000","Normal","Star Wars","Licensed","Episode I","Trade Federation AAT","X","7155-1","20","","","","","","158","2","Box","Retail","1029752","1029752","5702012006500","","28.8","19.2","6","","","","5564","3705","1","0","X","68","194.0500","62.3700","","01/05/2000 00:00:00","31/12/2001 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"3822","7159","1","2000","Normal","Star Wars","Licensed","Episode I","Star Wars Podracing Bucket","X","7159-1","25","","","","","","292","3","Bucket","Retail","1031324","1031324","5702012008979","","21.4","26.6","21.4","","","","1784","2300","1","0","X","11","200.9100","64.3400","","01/06/2000 00:00:00","31/12/2001 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"3823","7161","1","1999","Normal","Star Wars","Licensed","Episode I","Gungan Sub","X","7161-1","50","","","","","","379","3","Box","Retail","1026025","1026025","5702012004087","042884071615","43.2","28.8","6","","","","5996","3113","1","0","X","52","268.0900","86.0000","","01/04/1999 00:00:00","31/12/2000 00:00:00","","","0","0","0","0","0","","","","","","","","",""
"3824","7163","1","2002","Normal","Star Wars","Licensed","Episode II","Republic Gunship","X","7163-1","90","79.99","","","","","686","8","Box","Retail","4162696","4162695","5702014151857","673419010313","57.6","38.4","7.2","","","","5090","5040","1","4","X","145","1146.5300","351.4700","","23/04/2002 00:00:00","31/12/2003 00:00:00","","","0","0","0","0","0","","","","","","","","",""
